Date;Time;DS18B20_Temperature;SN1_WE;SN1_Aux;NO2_Concentration
2023-12-21;15:44:55;20.125;0.9628724963361015;0.9589643380556911;0.056780278832062006
2023-12-21;15:45:56;20.125;0.961895456765999;0.9579872984855886;0.05706211716959169
2023-12-21;15:46:57;20.125;0.9609184171958964;0.9570102589154861;0.057343955507121375
2023-12-21;15:47:57;20.125;0.9599413776257939;0.9579872984855886;0.04766750591860579
2023-12-21;15:48:58;20.125;0.9599413776257939;0.9579872984855886;0.04766750591860579
2023-12-21;15:49:59;20.1875;0.9599413776257939;0.9579872984855886;0.04766750591860579
2023-12-21;15:51:00;20.1875;0.9589643380556911;0.9560332193453835;0.05292848821915651
2023-12-21;15:52:01;20.1875;0.9579872984855886;0.9599413776257939;0.028314606741572487
2023-12-21;15:53:02;20.1875;0.9579872984855886;0.9579872984855886;0.03827289466761882
2023-12-21;15:54:03;20.1875;0.9638495359062043;0.9560332193453835;0.0764150163466234
2023-12-21;15:55:04;20.1875;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-21;15:56:05;20.1875;0.9589643380556911;0.9560332193453835;0.05292848821915651
2023-12-21;15:57:06;20.25;0.9599413776257939;0.9570102589154861;0.05264664988162843
2023-12-21;15:58:07;20.25;0.9589643380556911;0.9540791402051783;0.06288677614520284
2023-12-21;15:59:08;20.25;0.9589643380556911;0.9589643380556911;0.03799105633008914
2023-12-21;16:00:09;20.1875;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-21;16:01:10;20.25;0.9579872984855886;0.9560332193453835;0.04823118259366356
2023-12-21;16:02:11;20.25;0.9609184171958964;0.9579872984855886;0.05236481154409874
2023-12-21;16:03:12;20.3125;0.9589643380556911;0.9579872984855886;0.04297020029311177
2023-12-21;16:04:13;20.25;0.9521250610649732;0.9579872984855886;0.010089060914660053
2023-12-21;16:05:13;20.3125;0.9589643380556911;0.9599413776257939;0.03301191236706544
2023-12-21;16:06:14;20.3125;0.9579872984855886;0.9589643380556911;0.03329375070459619
2023-12-21;16:07:15;20.3125;0.9609184171958964;0.9462628236443575;0.11211453910037249
2023-12-21;16:08:16;20.3125;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-21;16:09:17;20.3125;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-21;16:10:18;20.25;0.9570102589154861;0.9560332193453835;0.043533876968170605
2023-12-21;16:11:19;20.3125;0.9579872984855886;0.9540791402051783;0.05818947051970989
2023-12-21;16:12:20;20.25;0.9579872984855886;0.961895456765999;0.01835631881552722
2023-12-21;16:13:21;20.25;0.9579872984855886;0.9589643380556911;0.03329375070459619
2023-12-21;16:14:22;20.25;0.9579872984855886;0.9560332193453835;0.04823118259366356
2023-12-21;16:15:23;20.25;0.9579872984855886;0.9501709819247679;0.07810604637180096
2023-12-21;16:16:24;20.1875;0.9589643380556911;0.9570102589154861;0.04794934425613441
2023-12-21;16:17:25;20.1875;0.9599413776257939;0.9609184171958964;0.03273007402953682
2023-12-21;16:18:25;20.25;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-21;16:19:26;20.3125;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-21;16:20:27;20.3125;0.9589643380556911;0.9579872984855886;0.04297020029311177
2023-12-21;16:21:28;20.3125;0.9628724963361015;0.9570102589154861;0.06673856675810727
2023-12-21;16:22:29;20.3125;0.9599413776257939;0.9579872984855886;0.04766750591860579
2023-12-21;16:23:30;20.3125;0.9579872984855886;0.9589643380556911;0.03329375070459619
2023-12-21;16:24:31;20.3125;0.9609184171958964;0.9589643380556911;0.04738566758107611
2023-12-21;16:25:32;20.3125;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-21;16:26:33;20.375;0.9609184171958964;0.9589643380556911;0.04738566758107611
2023-12-21;16:27:34;20.375;0.9579872984855886;0.9560332193453835;0.04823118259366356
2023-12-21;16:28:35;20.4375;0.9579872984855886;0.9560332193453835;0.04823118259366356
2023-12-21;16:29:36;20.375;0.9609184171958964;0.9550561797752808;0.06730224343316718
2023-12-21;16:30:37;20.375;0.9589643380556911;0.9550561797752808;0.05790763218218021
2023-12-21;16:31:38;20.375;0.9579872984855886;0.9589643380556911;0.03329375070459619
2023-12-21;16:32:39;20.375;0.9589643380556911;0.9589643380556911;0.03799105633008914
2023-12-21;16:33:40;20.375;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-21;16:34:40;20.3125;0.9599413776257939;0.9570102589154861;0.05264664988162843
2023-12-21;16:35:41;20.25;0.9579872984855886;0.9560332193453835;0.04823118259366356
2023-12-21;16:36:42;20.3125;0.9589643380556911;0.9550561797752808;0.05790763218218021
2023-12-21;16:37:43;20.25;0.9599413776257939;0.9560332193453835;0.057625793844650525
2023-12-21;16:38:44;20.25;0.9579872984855886;0.9560332193453835;0.04823118259366356
2023-12-21;16:39:45;20.1875;0.9579872984855886;0.9589643380556911;0.03329375070459619
2023-12-21;16:40:46;20.1875;0.9560332193453835;0.9560332193453835;0.03883657134267766
2023-12-21;16:41:47;20.1875;0.9570102589154861;0.9560332193453835;0.043533876968170605
2023-12-21;16:42:48;20.125;0.9570102589154861;0.9579872984855886;0.033575589042125875
2023-12-21;16:43:49;20.125;0.9599413776257939;0.9560332193453835;0.057625793844650525
2023-12-21;16:44:50;20.125;0.9589643380556911;0.9609184171958964;0.028032768404042802
2023-12-21;16:45:51;20.125;0.9570102589154861;0.9579872984855886;0.033575589042125875
2023-12-21;16:46:52;20.0625;0.9628724963361015;0.9540791402051783;0.08167599864717572
2023-12-21;16:47:53;20.0625;0.9579872984855886;0.9550561797752808;0.05321032655668726
2023-12-21;16:48:54;20.0625;0.9560332193453835;0.9560332193453835;0.03883657134267766
2023-12-21;16:49:55;20.0625;0.9589643380556911;0.9540791402051783;0.06288677614520284
2023-12-21;16:50:55;20.125;0.9589643380556911;0.9589643380556911;0.03799105633008914
2023-12-21;16:51:56;20.0625;0.9560332193453835;0.9570102589154861;0.03385742737965556
2023-12-21;16:52:57;20.0625;0.9589643380556911;0.9550561797752808;0.05790763218218021
2023-12-21;16:53:58;20.0625;0.9570102589154861;0.9540791402051783;0.053492164894216945
2023-12-21;16:54:59;20.0625;0.9579872984855886;0.9589643380556911;0.03329375070459619
2023-12-21;16:56:00;20.125;0.9589643380556911;0.9550561797752808;0.05790763218218021
2023-12-21;16:57:01;20.125;0.9609184171958964;0.9560332193453835;0.06232309947014347
2023-12-21;16:58:02;20.125;0.9511480214948704;0.9560332193453835;0.01535004321521077
2023-12-21;16:59:03;20.125;0.9589643380556911;0.9560332193453835;0.05292848821915651
2023-12-21;17:00:04;20.1875;0.9589643380556911;0.9570102589154861;0.04794934425613441
2023-12-21;17:01:05;20.1875;0.9560332193453835;0.9579872984855886;0.028878283416632924
2023-12-21;17:02:06;20.1875;0.9609184171958964;0.9560332193453835;0.06232309947014347
2023-12-21;17:03:07;20.25;0.9579872984855886;0.9550561797752808;0.05321032655668726
2023-12-21;17:04:08;20.25;0.9609184171958964;0.9560332193453835;0.06232309947014347
2023-12-21;17:05:09;20.25;0.9570102589154861;0.9540791402051783;0.053492164894216945
2023-12-21;17:06:10;20.25;0.9560332193453835;0.9579872984855886;0.028878283416632924
2023-12-21;17:07:10;20.3125;0.9589643380556911;0.9540791402051783;0.06288677614520284
2023-12-21;17:08:12;20.4375;0.9462628236443575;0.9599413776257939;-0.02805306076434612
2023-12-21;17:09:12;20.3125;0.9579872984855886;0.9560332193453835;0.04823118259366356
2023-12-21;17:10:13;20.3125;0.9560332193453835;0.9579872984855886;0.028878283416632924
2023-12-21;17:11:14;20.375;0.9589643380556911;0.9579872984855886;0.04297020029311177
2023-12-21;17:12:15;20.3125;0.9589643380556911;0.9540791402051783;0.06288677614520284
2023-12-21;17:13:16;20.3125;0.9540791402051783;0.9609184171958964;0.004546240276576984
2023-12-21;17:14:17;20.3125;0.9579872984855886;0.9560332193453835;0.04823118259366356
2023-12-21;17:15:18;20.3125;0.9560332193453835;0.9540791402051783;0.04879485926872399
2023-12-21;17:16:19;20.25;0.9560332193453835;0.9579872984855886;0.028878283416632924
2023-12-21;17:17:20;20.1875;0.9550561797752808;0.9550561797752808;0.03911840968020734
2023-12-21;17:18:21;20.1875;0.9589643380556911;0.9570102589154861;0.04794934425613441
2023-12-21;17:19:22;20.1875;0.9579872984855886;0.9579872984855886;0.03827289466761882
2023-12-21;17:20:23;20.125;0.9560332193453835;0.9540791402051783;0.04879485926872399
2023-12-21;17:21:24;20.0625;0.9589643380556911;0.9550561797752808;0.05790763218218021
2023-12-21;17:22:25;20.0625;0.9570102589154861;0.9570102589154861;0.03855473300514851
2023-12-21;17:23:26;20.0;0.9579872984855886;0.9462628236443575;0.09802262222389256
2023-12-21;17:24:26;20.0;0.9579872984855886;0.9570102589154861;0.043252038630641455
2023-12-21;17:25:27;20.0;0.9589643380556911;0.9540791402051783;0.06288677614520284
2023-12-21;17:26:28;20.0;0.9570102589154861;0.9550561797752808;0.048513020931194306
2023-12-21;17:27:29;19.9375;0.9579872984855886;0.9540791402051783;0.05818947051970989
2023-12-21;17:28:30;19.9375;0.9560332193453835;0.9560332193453835;0.03883657134267766
2023-12-21;17:29:31;19.9375;0.9491939423546654;0.9540791402051783;0.015913719890271204
2023-12-21;17:30:32;19.875;0.9540791402051783;0.9570102589154861;0.024462816128668588
2023-12-21;17:31:33;19.875;0.9599413776257939;0.9540791402051783;0.06758408177069686
2023-12-21;17:32:34;19.875;0.9560332193453835;0.9589643380556911;0.023899139453610288
2023-12-21;17:33:35;19.8125;0.9560332193453835;0.9570102589154861;0.03385742737965556
2023-12-21;17:34:36;19.8125;0.9579872984855886;0.9550561797752808;0.05321032655668726
2023-12-21;17:35:37;19.875;0.9570102589154861;0.9560332193453835;0.043533876968170605
2023-12-21;17:36:38;19.8125;0.9570102589154861;0.9560332193453835;0.043533876968170605
2023-12-21;17:37:39;19.8125;0.9570102589154861;0.9570102589154861;0.03855473300514851
2023-12-21;17:38:40;19.8125;0.9540791402051783;0.9550561797752808;0.03442110405471439
2023-12-21;17:39:41;19.8125;0.9560332193453835;0.9570102589154861;0.03385742737965556
2023-12-21;17:40:42;19.8125;0.9560332193453835;0.9540791402051783;0.04879485926872399
2023-12-21;17:41:43;19.8125;0.9570102589154861;0.9540791402051783;0.053492164894216945
2023-12-21;17:42:44;19.75;0.9560332193453835;0.9560332193453835;0.03883657134267766
2023-12-21;17:43:45;19.8125;0.9579872984855886;0.9531021006350757;0.06316861448273253
2023-12-21;17:44:46;19.8125;0.9560332193453835;0.9579872984855886;0.028878283416632924
2023-12-21;17:45:46;19.75;0.9579872984855886;0.9560332193453835;0.04823118259366356
2023-12-21;17:46:47;19.75;0.9540791402051783;0.9462628236443575;0.0792333997219197
2023-12-21;17:47:48;19.75;0.9570102589154861;0.9570102589154861;0.03855473300514851
2023-12-21;17:48:49;19.6875;0.9609184171958964;0.9550561797752808;0.06730224343316718
2023-12-21;17:49:50;19.6875;0.9550561797752808;0.9482169027845628;0.07397241742136632
2023-12-21;17:50:51;19.6875;0.9570102589154861;0.9550561797752808;0.048513020931194306
2023-12-21;17:51:52;19.75;0.9540791402051783;0.9540791402051783;0.039400248017737026
2023-12-21;17:52:53;19.6875;0.9560332193453835;0.9540791402051783;0.04879485926872399
2023-12-21;17:53:54;19.75;0.9579872984855886;0.9570102589154861;0.043252038630641455
2023-12-21;17:54:55;19.8125;0.9560332193453835;0.9589643380556911;0.023899139453610288
2023-12-21;17:55:56;19.875;0.9540791402051783;0.9589643380556911;0.01450452820262332
Date;Time;DS18B20_Temperature;SN1_WE;SN1_Aux;NO2_Concentration
2023-12-22;02:55:06;19.875;0.9628724963361015;0.9511480214948704;0.09661343053624469
2023-12-22;02:56:07;19.875;0.961895456765999;0.9599413776257939;0.04710382924354536
2023-12-22;02:57:08;19.9375;0.9648265754763068;0.9628724963361015;0.04625831423095791
2023-12-22;02:58:09;19.875;0.9667806546165119;0.961895456765999;0.06063206944496591
2023-12-22;02:59:10;19.875;0.9658036150464093;0.9589643380556911;0.07087219570854193
2023-12-22;03:00:11;19.875;0.9638495359062043;0.961895456765999;0.04654015256848706
2023-12-22;03:01:11;19.875;0.9609184171958964;0.9599413776257939;0.0424065236180524
2023-12-22;03:02:12;19.875;0.9658036150464093;0.9599413776257939;0.06589305174551822
2023-12-22;03:03:13;19.875;0.9677576941866146;0.9599413776257939;0.07528766299650519
2023-12-22;03:04:14;19.875;0.961895456765999;0.961895456765999;0.037145541317500086
2023-12-22;03:05:15;19.8125;0.961895456765999;0.9609184171958964;0.042124685280522725
2023-12-22;03:06:16;19.8125;0.9638495359062043;0.9599413776257939;0.05649844049453232
2023-12-22;03:07:17;19.875;0.9638495359062043;0.9609184171958964;0.05151929653150969
2023-12-22;03:08:18;19.875;0.9609184171958964;0.9609184171958964;0.03742737965502977
2023-12-22;03:09:19;19.875;0.9667806546165119;0.9599413776257939;0.07059035737101117
2023-12-22;03:10:20;19.875;0.961895456765999;0.9628724963361015;0.03216639735447799
2023-12-22;03:11:21;19.875;0.9648265754763068;0.961895456765999;0.051237458193980005
2023-12-22;03:12:22;19.875;0.9628724963361015;0.9648265754763068;0.026905415053924603
2023-12-22;03:13:23;19.875;0.9599413776257939;0.9638495359062043;0.017792642140468384
2023-12-22;03:14:24;19.8125;0.961895456765999;0.9599413776257939;0.04710382924354536
2023-12-22;03:15:25;19.875;0.9638495359062043;0.9599413776257939;0.05649844049453232
2023-12-22;03:16:26;19.875;0.961895456765999;0.9667806546165119;0.012249821502386384
2023-12-22;03:17:27;19.9375;0.9638495359062043;0.961895456765999;0.04654015256848706
2023-12-22;03:18:28;19.9375;0.9648265754763068;0.9599413776257939;0.06119574612002528
2023-12-22;03:19:28;19.875;0.961895456765999;0.961895456765999;0.037145541317500086
2023-12-22;03:20:29;19.9375;0.9658036150464093;0.9609184171958964;0.06091390778249559
2023-12-22;03:21:30;19.9375;0.9648265754763068;0.9599413776257939;0.06119574612002528
2023-12-22;03:22:31;19.9375;0.9638495359062043;0.9599413776257939;0.05649844049453232
2023-12-22;03:23:32;19.9375;0.9609184171958964;0.9638495359062043;0.022489947765961336
2023-12-22;03:24:33;19.9375;0.9638495359062043;0.961895456765999;0.04654015256848706
2023-12-22;03:25:34;20.0;0.9638495359062043;0.961895456765999;0.04654015256848706
2023-12-22;03:26:35;19.875;0.9648265754763068;0.9609184171958964;0.05621660215700264
2023-12-22;03:27:36;19.9375;0.9667806546165119;0.961895456765999;0.06063206944496591
2023-12-22;03:28:37;19.9375;0.9628724963361015;0.961895456765999;0.04184284694299304
2023-12-22;03:29:38;19.9375;0.9609184171958964;0.9599413776257939;0.0424065236180524
2023-12-22;03:30:39;19.875;0.9638495359062043;0.9648265754763068;0.03160272067941862
2023-12-22;03:31:40;19.875;0.9638495359062043;0.9599413776257939;0.05649844049453232
2023-12-22;03:32:41;19.9375;0.9579872984855886;0.9609184171958964;0.023335462778549854
2023-12-22;03:33:42;19.875;0.9599413776257939;0.9599413776257939;0.037709217992559455
2023-12-22;03:34:43;19.875;0.9628724963361015;0.9599413776257939;0.051801134869038305
2023-12-22;03:35:44;20.0;0.9609184171958964;0.9589643380556911;0.04738566758107611
2023-12-22;03:36:45;20.375;0.9609184171958964;0.9599413776257939;0.0424065236180524
2023-12-22;03:37:46;20.25;0.9599413776257939;0.9628724963361015;0.022771786103492085
2023-12-22;03:38:47;20.125;0.961895456765999;0.9589643380556911;0.05208297320656906
2023-12-22;03:39:48;20.0625;0.961895456765999;0.9609184171958964;0.042124685280522725
2023-12-22;03:40:49;20.0;0.9628724963361015;0.961895456765999;0.04184284694299304
2023-12-22;03:41:49;20.0;0.9609184171958964;0.9609184171958964;0.03742737965502977
2023-12-22;03:42:50;20.0;0.9667806546165119;0.961895456765999;0.06063206944496591
2023-12-22;03:43:51;20.0625;0.9638495359062043;0.961895456765999;0.04654015256848706
2023-12-22;03:44:52;20.0;0.9628724963361015;0.9609184171958964;0.04682199090601567
2023-12-22;03:45:53;19.9375;0.9638495359062043;0.9609184171958964;0.05151929653150969
2023-12-22;03:46:54;19.9375;0.9638495359062043;0.9658036150464093;0.026623576716395987
2023-12-22;03:47:55;20.0;0.9638495359062043;0.961895456765999;0.04654015256848706
2023-12-22;03:48:56;20.0;0.9609184171958964;0.961895456765999;0.03244823569200714
2023-12-22;03:49:57;20.0;0.9628724963361015;0.961895456765999;0.04184284694299304
2023-12-22;03:50:58;19.9375;0.9599413776257939;0.9628724963361015;0.022771786103492085
2023-12-22;03:51:59;19.9375;0.9638495359062043;0.9628724963361015;0.04156100860546495
2023-12-22;03:53:00;19.9375;0.9638495359062043;0.9628724963361015;0.04156100860546495
2023-12-22;03:54:01;20.0;0.9628724963361015;0.9609184171958964;0.04682199090601567
2023-12-22;03:55:02;19.9375;0.961895456765999;0.961895456765999;0.037145541317500086
2023-12-22;03:56:03;19.9375;0.961895456765999;0.9599413776257939;0.04710382924354536
2023-12-22;03:57:04;19.9375;0.9609184171958964;0.9589643380556911;0.04738566758107611
2023-12-22;03:58:05;19.9375;0.961895456765999;0.9599413776257939;0.04710382924354536
2023-12-22;03:59:06;20.0;0.9628724963361015;0.9589643380556911;0.056780278832062006
2023-12-22;04:00:07;19.9375;0.9609184171958964;0.961895456765999;0.03244823569200714
2023-12-22;04:01:07;19.9375;0.9609184171958964;0.961895456765999;0.03244823569200714
2023-12-22;04:02:08;19.9375;0.961895456765999;0.9648265754763068;0.02220810942843165
2023-12-22;04:03:09;19.9375;0.9638495359062043;0.961895456765999;0.04654015256848706
2023-12-22;04:04:10;20.0;0.9579872984855886;0.9599413776257939;0.028314606741572487
2023-12-22;04:05:11;19.9375;0.961895456765999;0.9599413776257939;0.04710382924354536
2023-12-22;04:06:12;20.0;0.9628724963361015;0.9599413776257939;0.051801134869038305
2023-12-22;04:07:13;19.9375;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-22;04:08:14;19.9375;0.9667806546165119;0.961895456765999;0.06063206944496591
2023-12-22;04:09:15;19.875;0.9609184171958964;0.9589643380556911;0.04738566758107611
2023-12-22;04:10:16;19.875;0.9628724963361015;0.9628724963361015;0.036863702979970936
2023-12-22;04:11:17;19.875;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-22;04:12:18;19.8125;0.9638495359062043;0.961895456765999;0.04654015256848706
2023-12-22;04:13:19;19.8125;0.961895456765999;0.961895456765999;0.037145541317500086
2023-12-22;04:14:20;19.875;0.9628724963361015;0.9589643380556911;0.056780278832062006
2023-12-22;04:15:21;19.8125;0.9628724963361015;0.9589643380556911;0.056780278832062006
2023-12-22;04:16:22;19.8125;0.9628724963361015;0.9589643380556911;0.056780278832062006
2023-12-22;04:17:23;19.75;0.9609184171958964;0.9609184171958964;0.03742737965502977
2023-12-22;04:18:24;19.75;0.961895456765999;0.961895456765999;0.037145541317500086
2023-12-22;04:19:25;19.75;0.9599413776257939;0.9589643380556911;0.042688361955583155
2023-12-22;04:20:26;19.75;0.9589643380556911;0.961895456765999;0.02305362444102017
2023-12-22;04:21:26;19.8125;0.9609184171958964;0.9589643380556911;0.04738566758107611
2023-12-22;04:22:27;19.75;0.9609184171958964;0.9589643380556911;0.04738566758107611
2023-12-22;04:23:28;19.75;0.9609184171958964;0.9609184171958964;0.03742737965502977
2023-12-22;04:24:29;19.875;0.9589643380556911;0.961895456765999;0.02305362444102017
2023-12-22;04:25:30;19.8125;0.9648265754763068;0.9589643380556911;0.06617489008304897
2023-12-22;04:26:31;19.8125;0.9628724963361015;0.9589643380556911;0.056780278832062006
2023-12-22;04:27:32;19.8125;0.961895456765999;0.9599413776257939;0.04710382924354536
2023-12-22;04:28:33;19.875;0.9609184171958964;0.9589643380556911;0.04738566758107611
2023-12-22;04:29:34;19.875;0.9609184171958964;0.9599413776257939;0.0424065236180524
2023-12-22;04:30:35;19.875;0.9609184171958964;0.9599413776257939;0.0424065236180524
